,PlayerId,Name,Team,Catcher,First Base,Second Base,Third Base,Shortstop,Left Field,Center Field,Right Field,Designated Hitter,H,AB,R,2B,3B,HR,XBH,RBI,BB,SB,AVG,OBP,SLG,H_zscore,AB_zscore,R_zscore,2B_zscore,3B_zscore,HR_zscore,XBH_zscore,RBI_zscore,BB_zscore,SB_zscore,AVG_zscore,OBP_zscore,SLG_zscore,Zscore
0,3280,Mike Trout,LAA,,,,,,,1.0,,,176.0,594.0,113.0,35.0,9.0,32.0,76.0,97.0,88.0,20.0,0.29600000000000004,0.39,0.547,1.418832330318704,1.034667698582106,2.6821947783400812,1.1658338143247573,2.3985015535127996,2.0622592052170403,2.3302774200394247,1.833476648645389,2.3620723695015067,0.9229823786368194,1.2075384161894116,1.8498747697428946,2.1873798478029007,23.455891230853837
1,1643,Andrew McCutchen,Pit,,,,,,,1.0,,,179.0,576.0,96.0,36.0,6.0,27.0,69.0,84.0,79.0,21.0,0.311,0.39899999999999997,0.535,1.5111641522483377,0.8632641997005172,1.7264365987521424,1.2904952572593977,1.2032349986060888,1.4481991750785694,1.8231283732704915,1.1862032282567823,1.882798960593725,1.0188069611364892,1.7883091050069406,2.119431031119845,1.977565947578809,19.839037988608137
2,2971,Giancarlo Stanton,Mia,,,,,,,,1.0,,155.0,562.0,92.0,33.0,1.0,40.0,74.0,106.0,93.0,9.0,0.276,0.381,0.552,0.7725095768112683,0.7299503672370592,1.5015523212020392,0.9165109284554765,-0.7888759262384291,3.0447552534385935,2.185377692391158,2.2815890166067323,2.628335374450274,-0.13108802885954832,0.43317749776603676,1.5803185083659426,2.274802306229606,17.428914887856212
3,3486,Paul Goldschmidt,Ari,,1.0,,,,,,,,173.0,582.0,102.0,48.0,2.0,29.0,79.0,101.0,90.0,15.0,0.297,0.391,0.536,1.3265005083890704,0.9203986993277133,2.063763015077297,2.786432572475083,-0.39045374126952553,1.6938231871339577,2.5476270115118247,2.0326377010726526,2.4685775714810134,0.44385946613847044,1.2462564621105783,1.8798254654514448,1.99505043926415,21.01429835816373
4,1697,Carlos Gomez,Mil,,,,,,,1.0,,,162.0,584.0,95.0,32.0,6.0,26.0,64.0,73.0,44.0,40.0,0.27699999999999997,0.34299999999999997,0.486,0.9879504946470802,0.9394435325367788,1.6702155293646166,0.7918494855208361,1.2032349986060888,1.3253871690508752,1.4608790541498247,0.6385103340818072,0.018957925952352336,2.839474028630215,0.4718955436872034,0.44219207144103356,1.120825854997101,13.910816022665813
5,897,Miguel Cabrera,Det,,1.0,,,,,,,1.0,176.0,554.0,94.0,42.0,1.0,29.0,72.0,109.0,63.0,2.0,0.318,0.386,0.5539999999999999,1.418832330318704,0.6537710344007975,1.6139944599770908,2.0384639148672403,-0.7888759262384291,1.6938231871339577,2.0404779647428914,2.43095980592718,1.030757344757669,-0.8018601063572369,2.059335426455122,1.7300719869086936,2.3097712896002855,17.429522712493966
6,961,Jose Bautista,Tor,,,,,,,,1.0,,150.0,541.0,100.0,28.0,0.0,34.0,62.0,94.0,97.0,7.0,0.27699999999999997,0.39,0.518,0.6186232069285454,0.5299796185418724,1.9513208763022456,0.29320371378227433,-1.1872981112073326,2.307883217272429,1.315979326501558,1.6841058593249414,2.841345778409288,-0.3227371938588879,0.4718955436872034,1.8498747697428946,1.6803295889280123,14.034506194355044
7,969,Edwin Encarnacion,Tor,,1.0,,,,,,,1.0,147.0,545.0,87.0,30.0,2.0,36.0,68.0,102.0,78.0,6.0,0.27,0.365,0.53,0.5262913849989118,0.5680692849600032,1.2204469742644102,0.5425265996515553,-0.39045374126952553,2.553507229327817,1.7506785094463582,2.0824279641794687,1.8295463596039716,-0.4185617763585577,0.2008692222390243,1.1011073770291389,1.890143489152104,13.45659887722468
8,5600,Jose Abreu,CWS,,1.0,,,,,,,1.0,171.0,597.0,78.0,31.0,1.0,34.0,66.0,100.0,55.0,3.0,0.28600000000000003,0.355,0.513,1.2649459604359812,1.063234948395704,0.7144573497766779,0.6671880425861957,-0.7888759262384291,2.307883217272429,1.6057787817980913,1.982847437965837,0.6047365368396409,-0.7060355238575671,0.8203579569777242,0.8016004199436364,1.5929071305013074,11.931026332397229
9,1139,Robinson Cano,Sea,,,1.0,,,,,,,182.0,597.0,87.0,39.0,1.0,19.0,59.0,90.0,63.0,8.0,0.305,0.375,0.469,1.6034959741779713,1.063234948395704,1.2204469742644102,1.664479586063319,-0.7888759262384291,0.4657031268570162,1.098629735029158,1.4849448068976778,1.030757344757669,-0.2269126113592181,1.5560008294799283,1.400614334114641,0.8235894963463043,12.396108618786153
10,3215,Anthony Rizzo,ChC,,1.0,,,,,,,,164.0,588.0,91.0,34.0,1.0,34.0,69.0,89.0,74.0,6.0,0.27899999999999997,0.369,0.514,1.0495050426001693,0.9775331989549096,1.4453312518145134,1.0411723713901169,-0.7888759262384291,2.307883217272429,1.8231283732704915,1.435154543790862,1.6165359556449574,-0.4185617763585577,0.5493316355295409,1.2209101598633396,1.6103916221866486,13.869439669720991
11,1452,Troy Tulowitzki,Col,,,,,1.0,,,,,145.0,462.0,88.0,25.0,1.0,27.0,53.0,75.0,65.0,2.0,0.314,0.401,0.5479999999999999,0.4647368370458227,-0.22229129321621147,1.276668043651936,-0.08078061502164696,-0.7888759262384291,1.4481991750785694,0.663930552084358,0.738090860295439,1.137262546737176,-0.8018601063572369,1.9044632427704469,2.1793324225369473,2.20486433948824,10.123740078855409
12,1418,Adam Jones,Bal,,,,,,,1.0,,,178.0,639.0,93.0,32.0,2.0,32.0,66.0,93.0,23.0,10.0,0.27899999999999997,0.313,0.485,1.480386878271793,1.4631764457860776,1.557773390589565,0.7918494855208361,-0.39045374126952553,2.0622592052170403,1.6057787817980913,1.6343155962181255,-1.0993466948324713,-0.03526344635987852,0.5493316355295409,-0.4563287998154718,1.10334136331176,10.26682009996548
13,5068,Yasiel Puig,LAD,,,,,,,1.0,1.0,,166.0,586.0,93.0,34.0,8.0,23.0,65.0,91.0,69.0,13.0,0.28300000000000003,0.37,0.486,1.1110595905532583,0.9584883657458442,1.557773390589565,1.0411723713901169,2.000079368543896,0.9569511509677928,1.533328917973958,1.5347350700044937,1.35027295069619,0.2522103011391309,0.7042038192142179,1.2508608555718899,1.120825854997101,15.371962007387454
14,386,Adrian Beltre,Tex,,,,1.0,,,,,,177.0,562.0,80.0,32.0,1.0,24.0,57.0,79.0,50.0,1.0,0.315,0.37200000000000005,0.504,1.4496096042952487,0.7299503672370592,0.8268994885517295,0.7918494855208361,-0.7888759262384291,1.0797631569954869,0.9537300073808913,0.9372519127227027,0.33847353189087337,-0.8976846888569067,1.9431812886916158,1.3107622469889921,1.4355467053332387,10.110457180513338
15,2487,Freddie Freeman,Atl,,1.0,,,,,,,,174.0,596.0,96.0,40.0,3.0,21.0,64.0,90.0,83.0,2.0,0.292,0.38299999999999995,0.475,1.3572777823656148,1.0537125317911713,1.7264365987521424,1.7891410289979595,0.007968443699378078,0.7113271389124045,1.4608790541498247,1.4849448068976778,2.095809364552739,-0.8018601063572369,1.0526662325047345,1.6402198997830413,0.9284964464583502,14.5070192225078
16,4144,Jose Altuve,Hou,,,1.0,,,,,,,197.0,641.0,80.0,39.0,3.0,7.0,49.0,50.0,38.0,46.0,0.307,0.348,0.41,2.0651550838261397,1.482221278995143,0.8268994885517295,1.664479586063319,0.007968443699378078,-1.0080409454753136,0.37413109678782464,-0.5066657173749588,-0.3005576799861687,3.414421523628234,1.6334369213222657,0.5919455499837848,-0.20799551308881253,10.037399116932564
17,2318,Michael Brantley,Cle,,,,,,1.0,1.0,,,186.0,606.0,84.0,42.0,3.0,16.0,61.0,83.0,52.0,20.0,0.307,0.364,0.465,1.7266050700841495,1.1489366978364983,1.0517837661018328,2.0384639148672403,0.007968443699378078,0.09726710877393374,1.2435294626774247,1.1364129651499664,0.4449787338703804,0.9229823786368194,1.6334369213222657,1.0711566813205886,0.7536515296049414,13.27717367394542
18,2215,Ian Desmond,Wsh,,,,,1.0,,,,,162.0,595.0,76.0,31.0,3.0,25.0,59.0,86.0,43.0,23.0,0.272,0.325,0.461,0.9879504946470802,1.0441901151866386,0.6020152110016262,0.6671880425861957,0.007968443699378078,1.2025751630231811,1.098629735029158,1.285783754470414,-0.03429467503740117,1.2104561261358289,0.2783053140813618,-0.09692045131286897,0.6837135628635774,8.93756083637417
19,1659,Ryan Braun,Mil,,,,,,,,1.0,,160.0,551.0,81.0,33.0,6.0,27.0,66.0,90.0,49.0,10.0,0.29,0.353,0.519,0.9263959466939911,0.6252037845871995,0.8831205579392553,0.9165109284554765,1.2032349986060888,1.4481991750785694,1.6057787817980913,1.4849448068976778,0.2852209309011199,-0.03526344635987852,0.9752301406623971,0.7416990285265359,1.6978140806133533,12.758089714399878
20,2380,Buster Posey,SF,1.0,1.0,,,,,,,,165.0,536.0,75.0,31.0,2.0,21.0,54.0,85.0,57.0,1.0,0.308,0.374,0.491,1.080282316576714,0.48236753551920886,0.5457941416141004,0.6671880425861957,-0.39045374126952553,0.7113271389124045,0.7363804159084913,1.2359934913635982,0.7112417388191479,-0.8976846888569067,1.6721549672434346,1.3706636384060908,1.208248313423806,9.13350331024676
21,1579,Jacoby Ellsbury,NYY,,,,,,,1.0,,,162.0,583.0,90.0,27.0,5.0,14.0,46.0,60.0,49.0,43.0,0.278,0.33399999999999996,0.413,0.9879504946470802,0.9299211159322461,1.3891101824269876,0.1685422708476339,0.8048128136371853,-0.14835690328145457,0.15678150531542465,-0.008763086306799697,0.2852209309011199,3.126947776129225,0.5106135896083742,0.1726358100640815,-0.1555420380327896,8.219874461888313
22,1130,Hanley Ramirez,Bos,,,,,1.0,,,,,149.0,504.0,80.0,38.0,1.0,20.0,59.0,79.0,61.0,17.0,0.29600000000000004,0.377,0.494,0.5878459329520009,0.17765020417416225,0.8268994885517295,1.5398181431286786,-0.7888759262384291,0.5885151328847104,1.098629735029158,0.9372519127227027,0.9242521427781619,0.6355086311378101,1.2075384161894116,1.4605157255317416,1.2607017884798288,10.456251327321667
23,2197,Josh Donaldson,Tor,,,,1.0,,,,,,157.0,585.0,92.0,33.0,3.0,31.0,67.0,94.0,69.0,5.0,0.268,0.35,0.494,0.8340641247643574,0.9489659491413115,1.5015523212020392,0.9165109284554765,0.007968443699378078,1.939447199189346,1.6782286456222248,1.6841058593249414,1.35027295069619,-0.5143863588582275,0.12343313039668678,0.6518469414008853,1.2607017884798288,12.382711923514439
24,1762,Justin Upton,SD,,,,,,1.0,,,,150.0,558.0,87.0,31.0,4.0,23.0,58.0,87.0,69.0,10.0,0.26899999999999996,0.35200000000000004,0.462,0.6186232069285454,0.6918607008189284,1.2204469742644102,0.6671880425861957,0.4063906286682817,0.9569511509677928,1.0261798712050247,1.33557401757723,1.35027295069619,-0.03526344635987852,0.1621511763178534,0.7117483328179873,0.7011980545489185,9.813321661037477
25,4165,Corey Dickerson,Col,,,,,,1.0,,,,148.0,492.0,83.0,29.0,10.0,24.0,63.0,73.0,38.0,8.0,0.301,0.349,0.547,0.5570686589754563,0.06338120491976976,0.9955626967143069,0.41786515671691477,2.796923738481703,1.0797631569954869,1.3884291903256913,0.6385103340818072,-0.3005576799861687,-0.2269126113592181,1.4011286457952532,0.621896245692335,2.1873798478029007,11.62043858515624
26,3390,Bryce Harper,Wsh,,,,,,1.0,,,,157.0,564.0,87.0,24.0,5.0,26.0,55.0,71.0,68.0,10.0,0.278,0.35700000000000004,0.47700000000000004,0.8340641247643574,0.7489952004461247,1.2204469742644102,-0.2054420579562874,0.8048128136371853,1.3253871690508752,0.8088302797326247,0.5389298078681753,1.2970203497064365,-0.03526344635987852,0.5106135896083742,0.8615018113607386,0.9634654298290332,9.67336204595217
27,3274,Starling Marte,Pit,,,,,,1.0,1.0,,,156.0,560.0,87.0,29.0,9.0,14.0,52.0,55.0,33.0,36.0,0.27899999999999997,0.34,0.43799999999999994,0.8032868507878128,0.7109055340279938,1.2204469742644102,0.41786515671691477,2.3985015535127996,-0.14835690328145457,0.5914806882602247,-0.2577144018408793,-0.5668206849349362,2.456175698631536,0.5493316355295409,0.35233998431538455,0.28157025410073394,8.809012340090081
28,1581,Evan Longoria,TB,,,,1.0,,,,,,164.0,610.0,84.0,31.0,1.0,26.0,58.0,88.0,60.0,3.0,0.26899999999999996,0.337,0.451,1.0495050426001693,1.1870263642546293,1.0517837661018328,0.6671880425861957,-0.7888759262384291,1.3253871690508752,1.0261798712050247,1.3853642806840458,0.8709995417884084,-0.7060355238575671,0.1621511763178534,0.26248789718973387,0.5088686460101677,8.00203034769294
29,850,Jose Reyes,Tor,,,,,1.0,,,,,176.0,613.0,90.0,36.0,4.0,11.0,51.0,51.0,45.0,30.0,0.287,0.335,0.413,1.418832330318704,1.2155936140682273,1.3891101824269876,1.2904952572593977,0.4063906286682817,-0.516792921364537,0.5190308244360914,-0.4568754542681429,0.07221052694210585,1.8812282036335173,0.8590760028988909,0.20258650577263337,-0.1555420380327896,8.125343662759368
30,4551,George Springer,Hou,,,,,,,,1.0,,129.0,536.0,91.0,19.0,3.0,31.0,53.0,89.0,72.0,16.0,0.24100000000000002,0.34299999999999997,0.461,-0.027699546578890278,0.48236753551920886,1.4453312518145134,-0.8287492726294896,0.007968443699378078,1.939447199189346,0.663930552084358,1.435154543790862,1.5100307536654505,0.5396840486381402,-0.9219541094748683,0.44219207144103356,0.6837135628635774,7.371417034022619
31,725,Victor Martinez,Det,,1.0,,,,,,,1.0,170.0,545.0,71.0,31.0,0.0,21.0,52.0,81.0,58.0,2.0,0.312,0.37799999999999995,0.484,1.2341686864594366,0.5680692849600032,0.3209098640639972,0.6671880425861957,-1.1872981112073326,0.7113271389124045,0.5914806882602247,1.0368324389363346,0.7644943398089015,-0.8018601063572369,1.8270271509281095,1.49046642124029,1.085856871626419,8.308662710217748
32,4553,Yoenis Cespedes,Det,,,,,,1.0,,,1.0,155.0,581.0,88.0,33.0,9.0,23.0,65.0,97.0,41.0,6.0,0.267,0.316,0.473,0.7725095768112683,0.9108762827231807,1.276668043651936,0.9165109284554765,2.3985015535127996,0.9569511509677928,1.533328917973958,1.833476648645389,-0.1407998770169082,-0.4185617763585577,0.08471508447551804,-0.36647671268982107,0.8935274630876683,10.651227284239699
33,613,Albert Pujols,LAA,,1.0,,,,,,,1.0,159.0,580.0,79.0,35.0,1.0,26.0,62.0,93.0,47.0,5.0,0.27399999999999997,0.33,0.47200000000000003,0.8956186727174466,0.901353866118648,0.7706784191642037,1.1658338143247573,-0.7888759262384291,1.3253871690508752,1.315979326501558,1.6343155962181255,0.17871572892161286,-0.5143863588582275,0.35574140592369713,0.0528330272298822,0.8760429714023282,8.169237712476477
34,1600,Carlos Gonzalez,Col,,,,,,1.0,,,,136.0,499.0,80.0,29.0,4.0,26.0,59.0,77.0,46.0,17.0,0.273,0.335,0.503,0.18774137125692164,0.1300381211514987,0.8268994885517295,0.41786515671691477,0.4063906286682817,1.3253871690508752,1.098629735029158,0.8376713865090709,0.12546312793185935,0.6355086311378101,0.3170233600025305,0.20258650577263337,1.4180622136478978,7.929266895427182
35,4573,Anthony Rendon*,Wsh,,,1.0,1.0,,,,,,155.0,539.0,89.0,35.0,6.0,19.0,60.0,69.0,54.0,12.0,0.28800000000000003,0.355,0.48100000000000004,0.7725095768112683,0.510934785332807,1.3328891130394618,1.1658338143247573,1.2032349986060888,0.4657031268570162,1.1710795988532914,0.43934928165454357,0.5514839358498874,0.15638571863946107,0.8977940488200618,0.8016004199436364,1.033403396570397,10.502201815302676
36,846,Adrian Gonzalez,LAD,,1.0,,,,,,,,169.0,591.0,77.0,38.0,0.0,22.0,60.0,102.0,49.0,1.0,0.28600000000000003,0.337,0.462,1.2033914124828922,1.0061004487685077,0.658236280389152,1.5398181431286786,-1.1872981112073326,0.8341391449400987,1.1710795988532914,2.0824279641794687,0.2852209309011199,-0.8976846888569067,0.8203579569777242,0.26248789718973387,0.7011980545489185,8.479475032295346
37,1132,Ian Kinsler,Det,,,1.0,,,,,,,172.0,623.0,94.0,40.0,3.0,16.0,59.0,77.0,39.0,14.0,0.276,0.32299999999999995,0.42700000000000005,1.2957232344125258,1.3108177801135543,1.6139944599770908,1.7891410289979595,0.007968443699378078,0.09726710877393374,1.098629735029158,0.8376713865090709,-0.24730507899641518,0.3480348836388007,0.43317749776603676,-0.1568218427299711,0.0892408455619851,8.517539482753106
38,343,David Ortiz,Bos,,,,,,,,,1.0,140.0,508.0,70.0,31.0,0.0,30.0,61.0,92.0,69.0,1.0,0.276,0.361,0.514,0.3108504671630999,0.21573987059229308,0.2646887946764714,0.6671880425861957,-1.1872981112073326,1.8166351931616518,1.2435294626774247,1.5845253331113096,1.35027295069619,-0.8976846888569067,0.43317749776603676,0.9813045941949378,1.6103916221866486,8.39332102874802
39,1393,Matt Kemp,SD,,,,,,1.0,1.0,1.0,,155.0,549.0,75.0,33.0,5.0,21.0,59.0,75.0,57.0,11.0,0.282,0.34700000000000003,0.475,0.7725095768112683,0.606158951378134,0.5457941416141004,0.9165109284554765,0.8048128136371853,0.7113271389124045,1.098629735029158,0.738090860295439,0.7112417388191479,0.06056113613979128,0.665485773293047,0.5619948542752362,0.9284964464583502,9.121614095118739
40,978,Prince Fielder,Tex,,1.0,,,,,,,,159.0,557.0,76.0,33.0,0.0,21.0,54.0,87.0,79.0,1.0,0.285,0.381,0.45799999999999996,0.8956186727174466,0.6823382842143957,0.6020152110016262,0.9165109284554765,-1.1872981112073326,0.7113271389124045,0.7363804159084913,1.33557401757723,1.882798960593725,-0.8976846888569067,0.7816399110565533,1.5803185083659426,0.6312600878075535,8.670799336546606
41,3504,Billy Hamilton,Cin,,,,,,,1.0,,,151.0,590.0,81.0,23.0,7.0,6.0,36.0,47.0,39.0,62.0,0.256,0.302,0.349,0.6494004809050901,0.996578032163975,0.8831205579392553,-0.3301035008909278,1.6016571835749922,-1.1308529515030077,-0.5677171329259088,-0.6560365066954066,-0.24730507899641518,4.947614843622951,-0.34118342065733814,-0.7857864526095244,-1.2745495058946115,3.7448365480331227
42,1165,Nelson Cruz,Sea,,,,,,1.0,,,1.0,155.0,591.0,74.0,35.0,2.0,27.0,64.0,87.0,45.0,5.0,0.262,0.317,0.465,0.7725095768112683,1.0061004487685077,0.48957307222657465,1.1658338143247573,-0.39045374126952553,1.4481991750785694,1.4608790541498247,1.33557401757723,0.07221052694210585,-0.5143863588582275,-0.10887514513032569,-0.3365260169812708,0.7536515296049414,7.1542899532444295
43,3256,Kyle Seager,Sea,,,,1.0,,,,,,158.0,597.0,73.0,30.0,3.0,25.0,58.0,84.0,56.0,9.0,0.265,0.33299999999999996,0.451,0.8648413987409019,1.063234948395704,0.43335200283904884,0.5425265996515553,0.007968443699378078,1.2025751630231811,1.0261798712050247,1.1862032282567823,0.6579891378293944,-0.13108802885954832,0.007278992633180549,0.14268511435553125,0.5088686460101677,7.512615517780302
44,3898,Kole Calhoun,LAA,,,,,,,,1.0,,161.0,592.0,91.0,35.0,7.0,20.0,62.0,72.0,47.0,9.0,0.272,0.327,0.456,0.9571732206705356,1.0156228653730404,1.4453312518145134,1.1658338143247573,1.6016571835749922,0.5885151328847104,1.315979326501558,0.5887200709749912,0.17871572892161286,-0.13108802885954832,0.2783053140813618,-0.0370190598957685,0.5962911044368726,9.564037924803628
45,3466,Jason Kipnis,Cle,,,1.0,,,,,,,153.0,580.0,78.0,30.0,2.0,13.0,45.0,67.0,66.0,28.0,0.264,0.33899999999999997,0.39,0.7109550288581792,0.901353866118648,0.7144573497766779,0.5425265996515553,-0.39045374126952553,-0.2711689093091487,0.08433164149129131,0.33976875544091173,1.1905151477269296,1.6895790386341776,-0.0314390532879882,0.32238928860683264,-0.5576853467956312,5.24512966564291
46,3468,Brian Dozier,Min,,,1.0,,,,,,,148.0,606.0,96.0,33.0,2.0,21.0,56.0,69.0,74.0,19.0,0.244,0.331,0.409,0.5570686589754563,1.1489366978364983,1.7264365987521424,0.9165109284554765,-0.39045374126952553,0.7113271389124045,0.881280143556758,0.43934928165454357,1.6165359556449574,0.8271577961371497,-0.8057999717113631,0.08278372293843243,-0.22548000477415353,7.485653205108775
47,2186,Chris Carter,Hou,,,,,,,,,1.0,125.0,530.0,75.0,24.0,1.0,36.0,61.0,90.0,66.0,4.0,0.23600000000000002,0.32299999999999995,0.489,-0.1508086424850685,0.4252330358920126,0.5457941416141004,-0.2054420579562874,-0.7888759262384291,2.553507229327817,1.2435294626774247,1.4849448068976778,1.1905151477269296,-0.6102109413578973,-1.115544339080712,-0.1568218427299711,1.173279330053124,5.589099404340722
48,1981,Chris Davis,Bal,,1.0,,1.0,,,,,,117.0,485.0,75.0,24.0,0.0,33.0,57.0,87.0,59.0,3.0,0.24100000000000002,0.332,0.495,-0.39702683429742497,-0.0032757113119591947,0.5457941416141004,-0.2054420579562874,-1.1872981112073326,2.1850712112447344,0.9537300073808913,1.33557401757723,0.817746940798655,-0.7060355238575671,-0.9219541094748683,0.11273441864698266,1.2781862801651698,3.807804669322323
49,3756,Christian Yelich,Mia,,,,,,1.0,,,,162.0,583.0,91.0,30.0,6.0,10.0,46.0,52.0,74.0,21.0,0.278,0.36,0.401,0.9879504946470802,0.9299211159322461,1.4453312518145134,0.5425265996515553,1.2032349986060888,-0.6396049273922312,0.15678150531542465,-0.407085191161327,1.6165359556449574,1.0188069611364892,0.5106135896083742,0.9513538984863876,-0.3653559382568804,7.951010314032678
